timestamp,retweeted__id,retweeted__text
2020-11-11 01:59:13,1326343694912466944,That’s why Mike was number one in his class at West Point! https://t.co/hldYAphqmM
2020-11-11 02:06:22,1326345492834512897,Thanks Dan. Big win for us in Texas!
2020-11-11 02:06:22,1326345492834512897,Thanks Dan. Big win for us in Texas! https://t.co/MqNSOf6AWP
2020-11-11 02:09:38,1326346314842562561,He should pay a big price for his subversion!
2020-11-11 02:09:38,1326346314842562561,He should pay a big price for his subversion! https://t.co/1nFjPBpvfV
2020-11-11 02:15:42,1326347841476890627,A brave patriot. More &amp; more people are stepping forward to expose this Rigged Election! https://t.co/DfOVDQu2Qp
2020-11-11 02:15:42,1326347841476890627,A brave patriot. More &amp; more people are stepping forward to expose this Rigged Election!
2020-11-11 02:20:13,1326348976531136513,I Was In Philadelphia Watching Fraud Happen. Here’s How It Went Down https://t.co/fRMw3ilbYG They shut out our Poll… https://t.co/rKcK3b2NmV
2020-11-11 02:26:46,1326350628864614401,Obama spied on our campaign - and got caught!
2020-11-11 02:26:46,1326350628864614401,Obama spied on our campaign - and got caught! https://t.co/HyQW0v2SD4
2020-11-11 02:37:06,1326353226749386757,People will not accept this Rigged Election! https://t.co/XQAOIt5ZwU
2020-11-11 02:37:06,1326353226749386757,People will not accept this Rigged Election!
2020-11-11 03:41:22,1326369401277468672,https://t.co/JxzM7kThko
2020-11-11 13:35:55,1326519025552265216,The Fake Pollsters at @ABC/@washingtonpost produced a possibly illegal suppression Poll just before the Election sh… https://t.co/lcF0LSdJqh
2020-11-11 13:48:12,1326522116779487243,"Richard Hopkins, Pennsylvania postal worker, recants ballot-tampering claim - Washington Times… https://t.co/Kfpbm4HNCT"
2020-11-11 14:03:03,1326525851752656898,"A guy named Al Schmidt, a Philadelphia Commissioner and so-called Republican (RINO), is being used big time by the… https://t.co/xiRJKeTKQq"
2020-11-11 15:07:17,1326542017241837570,https://t.co/SHY5Hz66eJ
2020-11-11 17:13:45,1326573842022752259,https://t.co/pBndm0Sd3M
2020-11-11 19:53:51,1326614135958888448,https://t.co/5He4fYU5Jv
2020-11-11 20:52:37,1326628921648025601,https://t.co/JxzM7kThko
2020-11-11 20:59:21,1326630618831130624,You are looking at BALLOTS! Is this what our Country has come to? https://t.co/cI2ZTItqUi
2020-11-11 23:04:47,1326662184403865602,WE WILL WIN! https://t.co/rkd8vK6id7
2020-11-11 23:48:57,1326673298692972544,"Everyone is asking why the recent presidential polls were so inaccurate when it came to me. Because they are FAKE,… https://t.co/bZd76X4oqE"
2020-11-11 23:50:49,1326673766915641345,I am pleased to announce that I have given my full support and endorsement to Ronna McDaniel to continue heading th… https://t.co/mioIHE28zv
2020-11-12 00:13:08,1326679385966047236,Nobody wants to report that Pennsylvania and Michigan didn’t allow our Poll Watchers and/or Vote Observers to Watch… https://t.co/0zgkkiPKpn
2020-11-12 02:21:27,1326711675165270017,"NOW 73,000,000 LEGAL VOTES! https://t.co/VSNfdzoFkK"
2020-11-12 02:21:27,1326711675165270017,"NOW 73,000,000 LEGAL VOTES!"
2020-11-12 03:41:10,1326731736131231745,https://t.co/6hNhg0yYkF
2020-11-12 04:17:21,1326740844427304960,It attempted to alter our election and got caught? https://t.co/J8mcH4SpxG
2020-11-12 04:17:21,1326740844427304960,It attempted to alter our election and got caught?
2020-11-12 13:13:52,1326875863657361409,It took long enough! What is taking North Carolina so long? Are they looking for more ballots to fix that one also?… https://t.co/C8nwwnrMzA
2020-11-12 13:15:10,1326876190196584451,Big Jim is the greatest!
2020-11-12 13:15:10,1326876190196584451,Big Jim is the greatest! https://t.co/jEomyIEC47
2020-11-12 13:20:18,1326877480834240515,"From 200,000 votes to less than 10,000 votes. If we can audit the total votes cast, we will easily win Arizona also!"
2020-11-12 13:20:18,1326877480834240515,"From 200,000 votes to less than 10,000 votes. If we can audit the total votes cast, we will easily win Arizona also! https://t.co/3eZHjdZL98"
2020-11-12 13:50:00,1326884956749127680,"“OK, I’ve seen enough. What’s going to happen to these guys (McCabe, Comey &amp; the gang of treasonous thugs)?… https://t.co/nAENixNTbO"
2020-11-12 14:26:29,1326894138516774913,"Now 73,000,000 Votes! https://t.co/VSNfdzoFkK"
2020-11-12 14:26:29,1326894138516774913,"Now 73,000,000 Votes!"
2020-11-12 15:12:09,1326905628414062593,"Thank you Scott, and stay tuned. You are terrific!"
2020-11-12 15:12:09,1326905628414062593,"Thank you Scott, and stay tuned. You are terrific! https://t.co/3jhmFqlazE"
2020-11-12 15:16:02,1326906607154900998,Rigged Election! Thanks Ryan. https://t.co/1ObzekxH8e
2020-11-12 15:16:02,1326906607154900998,Rigged Election! Thanks Ryan.
2020-11-12 15:17:35,1326906999121080326,So beautiful!
2020-11-12 15:17:35,1326906999121080326,So beautiful! https://t.co/TXynI8Q0pG
2020-11-12 15:25:06,1326908886964727808,100% Correct!
2020-11-12 15:25:06,1326908886964727808,100% Correct! https://t.co/ahL2UglMXF
2020-11-12 16:10:18,1326920264203046915,".@FoxNews daytime ratings have completely collapsed. Weekend daytime even WORSE. Very sad to watch this happen, but… https://t.co/WyQJORrjOA"
2020-11-12 16:34:00,1326926226888544256,"“REPORT: DOMINION DELETED 2.7 MILLION TRUMP VOTES NATIONWIDE. DATA ANALYSIS FINDS 221,000 PENNSYLVANIA VOTES SWITCH… https://t.co/PgrmoBcJib"
2020-11-13 03:46:13,1327095398712946695,"Must see @seanhannity takedown of the horrible, inaccurate and anything but secure Dominion Voting System which is… https://t.co/quA4VhhPA6"
2020-11-13 04:14:11,1327102434351706115,https://t.co/ptKv99S7qp
2020-11-13 04:17:46,1327103335195938817,"These states in question should immediately be put in the Trump Win column. Biden did not win, he lost by a lot!… https://t.co/w7y0zDaYdL"
2020-11-13 15:54:29,1327278671078580224,Fitton: 2020 Election Update https://t.co/rLgZ6xWGDE via @BreitbartNews
2020-11-13 15:55:30,1327278926025076739,Alito: ‘Religious Liberty Is in Danger of Becoming a Second-Class Right‘ https://t.co/hJZJHb36PB via @BreitbartNews
2020-11-13 15:59:29,1327279929319432200,For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wo… https://t.co/u1ytY6EPnT
2020-11-13 18:35:54,1327319294057848832,"Heartwarming to see all of the tremendous support out there, especially the organic Rallies that are springing up a… https://t.co/eEg02NFGuh"
2020-11-13 20:38:12,1327350069947936768,Now it is learned that the horrendous Dominion Voting System was used in Arizona (and big in Nevada). No wonder the… https://t.co/lM4xN6jpJo
2020-11-13 21:07:38,1327357477428600832,Will be having a press conference from the Rose Garden in 15 minutes.
2020-11-13 22:01:02,1327370917085851651,https://t.co/Vv9I7BBXDb
2020-11-13 22:01:11,1327370955577057289,https://t.co/bo3vcckCCO
2020-11-13 22:21:17,1327376012196384770,https://t.co/f97adSPs5K
2020-11-13 23:19:03,1327390548844556288,“VICTOR JOECKS: Clark County election officials accepted my signature — on 8 ballot envelopes” https://t.co/T6vTcb4k6k
2020-11-14 00:09:06,1327403143626432514,https://t.co/62pKj4IMnu
2020-11-14 00:12:54,1327404099827093504,https://t.co/m2yw7gTU5q
2020-11-14 00:28:15,1327407964404260870,"700,000 ballots were not allowed to be viewed in Philadelphia and Pittsburgh which means, based on our great Consti… https://t.co/PR3YQbC1yF"
2020-11-14 00:50:23,1327413534901350400,"Georgia Secretary of State, a so-called Republican (RINO), won’t let the people checking the ballots see the signat… https://t.co/oPyvJ68XCN"
2020-11-14 02:23:29,1327436963658469376,"“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded t… https://t.co/XljT6nwWHE"
2020-11-14 02:29:32,1327438487537246210,Wow. This is exactly what happened to us. Great courage by judge!
2020-11-14 02:29:32,1327438487537246210,Wow. This is exactly what happened to us. Great courage by judge! https://t.co/p86FXdcBl2
2020-11-14 05:21:42,1327481814013906944,Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed… https://t.co/70RwaPflK3
2020-11-14 05:22:31,1327482020008693760,HIGHLY RATED! https://t.co/XTW9HNWltU
2020-11-14 05:22:31,1327482020008693760,HIGHLY RATED!
2020-11-14 06:08:07,1327493494605295616,Republican Burgess Owens Defeats Democrat Rep. Ben McAdams in Utah https://t.co/H9NlPQj5yb via @BreitbartNews Great… https://t.co/NjPDRTDtXi
2020-11-14 14:29:25,1327619653020110850,"The Consent Decree signed by the Georgia Secretary of State, with the approval of Governor @BrianKempGA, at the urg… https://t.co/0KyoWq3b44"
2020-11-14 14:29:26,1327619654592892931,"....What are they trying to hide. They know, and so does everyone else. EXPOSE THE CRIME!"
2020-11-14 15:23:07,1327633164823617548,Congress must now do a Covid Relief Bill. Needs Democrats support. Make it big and focused. Get it done!
2020-11-14 15:24:50,1327633598686572544,https://t.co/w9YruJ4AYc
2020-11-14 15:44:19,1327638502280925184,"I LOVE NEW YORK! As everyone knows, the Trump Administration has produced a great and safe VACCINE far ahead of sch… https://t.co/6ph5Og0Rcl"
2020-11-14 15:44:20,1327638503883235332,....We cannot waste time and can only give to those states that will use the Vaccine immediately. Therefore the New… https://t.co/UnecDJHV1A
2020-11-14 17:47:59,1327669624243171331,https://t.co/xQqv2oHpwf
2020-11-14 20:07:56,1327704841964183552,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company,… https://t.co/KTw9ZIpuQ3"
2020-11-14 20:17:01,1327707126375051267,We will WIN! https://t.co/MwfvhQJ5wy
2020-11-14 20:17:01,1327707126375051267,We will WIN!
2020-11-14 20:24:27,1327708998662025216,Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!
2020-11-14 20:24:27,1327708998662025216,Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8
2020-11-14 20:51:21,1327715767916392449,The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off… https://t.co/0FZ9lLyxXO
2020-11-14 20:55:10,1327716728558772226,https://t.co/ywiw6sPicI
2020-11-14 20:57:08,1327717223142731779,They wouldn’t let our Poll Watchers and Observers into the Counting Rooms. We win on that alone!
2020-11-14 20:57:23,1327717286778638340,https://t.co/wkyEVYvbnk
2020-11-14 21:01:56,1327718430573809664,Thank you Dan! https://t.co/Y5Dc7In245
2020-11-14 21:01:56,1327718430573809664,Thank you Dan!
2020-11-14 21:10:23,1327720558193205255,https://t.co/RV5obxT9aG
2020-11-14 21:24:15,1327724046595842049,.@FoxNews and the Fake News Networks aren’t showing these massive gatherings. Instead they have their reporters sta… https://t.co/Uu406xNzCf
2020-11-14 21:58:36,1327732691979137041,https://t.co/aqAf0KkoYn
2020-11-14 23:07:53,1327750127679889409,There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll… https://t.co/y8T2ggBlnm
2020-11-15 03:11:52,1327811527123103746,I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy… https://t.co/4DhUVlMELh
2020-11-15 04:03:49,1327824600760274945,"Antifa SCUM ran for the hills today when they tried attacking the people at the Trump Rally, because those people a… https://t.co/fLiUxWXRBo"
2020-11-15 04:17:21,1327828007311073280,"ANTIFA SCUM ran for the hills today when they tried attacking the people at the Trump Rally, because those people a… https://t.co/U7B1s6lvHT"
2020-11-15 04:43:19,1327834542707793921,"Radical Left ANTIFA SCUM was easily rebuffed today by the big D.C. MAGA Rally crowd, only to return at night, after… https://t.co/OKxGddcbku"
2020-11-15 04:49:07,1327836002631766016,Human Radical Left garbage did this. Being arrested now! https://t.co/fXSsXXp5yc
2020-11-15 04:49:07,1327836002631766016,Human Radical Left garbage did this. Being arrested now!
2020-11-15 04:51:46,1327836670742450177,The Silent Media is the Enemy of the People!!!
2020-11-15 04:51:46,1327836670742450177,The Silent Media is the Enemy of the People!!! https://t.co/I2LnE3dpI9
2020-11-15 04:56:53,1327837956820914178,Thank you Mollie. The Free and Fair Press is gone in our country. They only write about what they want to write abo… https://t.co/em5pigfMfW
2020-11-15 05:00:40,1327838908089069568,"The Fake News Media hardly even discussed the tens of thousands of people that came to D.C. Formed organically, and… https://t.co/o8FK9xzCVD"
2020-11-15 05:05:21,1327840088731029504,"Thank you Mark, but the Fake News Media will never say it! https://t.co/e2V05JPmlx"
2020-11-15 05:05:21,1327840088731029504,"Thank you Mark, but the Fake News Media will never say it!"
2020-11-15 05:07:22,1327840594127974401,"Tax filings reveal Biden cancer charity spent millions on salaries, zero on research https://t.co/2DhE1Ddt6y via @nypost"
2020-11-15 12:25:14,1327950785959915520,This is why @FoxNews daytime and weekend daytime have lost their ratings. They are abysmal having @alfredenewman1 (… https://t.co/PfVuHMiuY1
2020-11-15 12:32:27,1327952603318194178,"Doing a great job in Georgia. Their recount is a scam, means nothing. Must see fraudulent signatures which is prohi… https://t.co/bN7mI72iKF"
2020-11-15 12:47:54,1327956491056279552,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left pri… https://t.co/jWJzfO7zcn"
2020-11-15 12:56:26,1327958640309972992,All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal… https://t.co/ARt6D0Aygu
2020-11-15 13:04:01,1327960545929072645,Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!
2020-11-15 14:16:11,1327978710809661440,RIGGED ELECTION. WE WILL WIN!
2020-11-15 14:19:51,1327979630477922304,He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!
2020-11-15 14:55:44,1327988661418340353,Progress!
2020-11-15 14:55:44,1327988661418340353,Progress! https://t.co/K0NrpChXuI
2020-11-15 14:59:55,1327989713786036227,Rudy will be interviewed by @MariaBartiromo at 10:00 A.M. NOW!
2020-11-15 14:59:55,1327989713786036227,Rudy will be interviewed by @MariaBartiromo at 10:00 A.M. NOW! https://t.co/ExPIgqtIAV
2020-11-15 18:20:43,1328040245892362242,https://t.co/ZruNgRgFqF
2020-11-15 18:21:05,1328040341090553859,https://t.co/fKDXKEmNr1
2020-11-15 18:21:49,1328040524448735234,https://t.co/8N0vB3nJPi
2020-11-15 19:20:07,1328055196904251397,"John Bolton was one of the dumbest people in government that I’ve had the “pleasure” to work with. A sullen, dull a… https://t.co/iXZp3Sy2sM"
2020-11-15 19:31:01,1328057941203836930,Great job Emily!
2020-11-15 19:31:01,1328057941203836930,Great job Emily! https://t.co/kQbKViF7Il
2020-11-15 21:36:02,1328089401008807943,"WATCH: D.C. Cops Direct Trump-Supporters into Gauntlet of Protesters, Do Nothing When They Are Assaulted… https://t.co/rwWP0blDes"
2020-11-15 21:51:30,1328093294782509060,We won’t let a RIGGED ELECTION steal our Country!
2020-11-15 21:51:30,1328093294782509060,We won’t let a RIGGED ELECTION steal our Country! https://t.co/r0H4ZcDkHv
2020-11-15 21:54:47,1328094121295286273,Amazing! https://t.co/RMOa4jKZwA
2020-11-15 21:54:47,1328094121295286273,Amazing!
2020-11-15 21:55:33,1328094310294822917,Spirit like never before! https://t.co/2B7OCW6Rxc
2020-11-15 21:55:33,1328094310294822917,Spirit like never before!
2020-11-15 22:21:55,1328100945570500608,"Many of the court cases being filed all over the Country are not ours, but rather those of people that have seen ho… https://t.co/0ST6CWjabX"
2020-11-16 00:47:09,1328137498069970947,"A great launch! @NASA was a closed up disaster when we took over. Now it is again the “hottest”, most advanced, spa… https://t.co/4lcXxC9J3r"
2020-11-16 01:46:37,1328152462331699202,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing ou… https://t.co/eh7MMyODkA"
2020-11-16 01:46:38,1328152466752491526,"....owned Dominion Voting Systems, turned down by Texas and many others because it was not good or secure, those re… https://t.co/I2EB0QHw6J"
2020-11-16 01:46:38,1328152465016020993,....perhaps like never before! From large numbers of Poll Watchers that were thrown out of vote counting rooms in m… https://t.co/WrjIvtwjUw
2020-11-16 04:55:48,1328200072987893762,I WON THE ELECTION!
2020-11-16 13:09:45,1328324377168015360,"The Washington Post forgot to read the complaint. Fake News. Poll Watchers, and the way they were treated, are a ve… https://t.co/t723he8Y28"
2020-11-16 13:13:41,1328325369267675141,No way!
2020-11-16 13:13:41,1328325369267675141,No way! https://t.co/Dwvb57mgMz
2020-11-16 13:14:59,1328325695362256898,This is crazy! https://t.co/Dwvb57mgMz
2020-11-16 13:14:59,1328325695362256898,This is crazy!
2020-11-16 13:15:50,1328325907401093121,Most fraudulent Election in history! https://t.co/X2pRkTqWIS
2020-11-16 13:15:50,1328325907401093121,Most fraudulent Election in history!
2020-11-16 13:24:13,1328328019807776768,Thank you Andrew!
2020-11-16 13:24:13,1328328019807776768,Thank you Andrew! https://t.co/lnFIJb64YA
2020-11-16 13:26:19,1328328547598000130,Dominion is running our Election. Rigged! https://t.co/xvwrpLpAZa
2020-11-16 13:26:19,1328328547598000130,Dominion is running our Election. Rigged!
2020-11-16 13:33:18,1328330303103000577,I strongly stand with Kelly &amp; David. They are both great and MUST WIN!
2020-11-16 13:33:18,1328330303103000577,I strongly stand with Kelly &amp; David. They are both great and MUST WIN! https://t.co/eqr95Lc2aC
2020-11-16 13:51:44,1328334945148952576,I won the Election!
2020-11-16 14:04:50,1328338241284616193,The Fake recount going on in Georgia means nothing because they are not allowing signatures to be looked at and ver… https://t.co/2E47pfCjI6
2020-11-16 14:06:23,1328338630679597056,Try watching @OANN. Really GREAT!
2020-11-16 14:19:29,1328341927641681922,"Another Vaccine just announced. This time by Moderna, 95% effective. For those great “historians”, please remember… https://t.co/FSiSRfKBe0"
2020-11-16 14:49:06,1328349382023000064,Who will be running for Governor of the Great State of Ohio? Will be hotly contested!
2020-11-16 15:29:34,1328359565574991872,Trump Campaign Rejects Media Reports of Changed Pennsylvania Case https://t.co/VjIhiyB4XK via @BreitbartNews. Just… https://t.co/qj4aZn5Zg7
2020-11-16 15:37:04,1328361451497664512,"The Radical Left Democrats, working with their partner, the Fake News Media, are trying to STEAL this Election. We won’t let them!"
2020-11-16 15:59:33,1328367108871385088,They will PACK THE COURTS. We won’t let that happen!
2020-11-16 16:02:58,1328367970352066560,"STOCK MARKET GETTING VERY CLOSE TO 30,000 ON NEW VACCINE NEWS. 95% EFFECTIVE!"
2020-11-16 16:11:09,1328370030678044675,European Countries are sadly getting clobbered by the China Virus. The Fake News does not like reporting this!
2020-11-16 16:59:52,1328382287331856384,Georgia won’t let us look at the all important signature match. Without that the recount is MEANINGLESS. Open up un… https://t.co/q7AT8sKvKs
2020-11-16 21:23:05,1328448530504163329,The rate of rejected Mail-In Ballots is 30 X’s lower in Pennsylvania this year than it was in 2016. This is why the… https://t.co/Boh8eU2hty
2020-11-16 23:43:29,1328483862490574849,"Big victory moments ago in the State of Nevada. The all Democrat County Commissioner race, on same ballot as Presid… https://t.co/JCpRUqVjB3"
2020-11-17 04:20:19,1328553530601377792,https://t.co/J99jQjt2wY
2020-11-17 20:47:34,1328801981222281216,I have reversed the ridiculous decision to cancel Wreaths Across America at Arlington National Cemetery. It will now go on!
2020-11-17 21:39:24,1328815025662914561,THIS SAYS IT ALL!
2020-11-17 21:39:24,1328815025662914561,THIS SAYS IT ALL! https://t.co/zZSspsJPe9
2020-11-17 22:37:58,1328829764312948738,https://t.co/Nf8mnRLhy5
2020-11-17 22:39:41,1328830193419620355,https://t.co/GnGXzUZeo9
2020-11-17 22:40:26,1328830381429288962,“DEAD PEOPLE VOTED” https://t.co/y6WRvCBykc
2020-11-18 00:07:44,1328852352787484677,"The recent statement by Chris Krebs on the security of the 2020 Election was highly inaccurate, in that there were… https://t.co/bx5h9hqxxH"
2020-11-18 00:07:44,1328852354049957888,"...votes from Trump to Biden, late voting, and many more. Therefore, effective immediately, Chris Krebs has been te… https://t.co/hEhB4X4KqZ"
2020-11-18 00:14:00,1328853928025403394,THANK YOU! https://t.co/DrtsiD71i4
2020-11-18 00:25:56,1328856932011167744,"The only thing secure about our 2020 Election was that it was virtually impenetrable by foreign powers. On that, th… https://t.co/nGrEEFevUd"
2020-11-18 00:54:35,1328864142116130817,https://t.co/ciHvx0h6e9
2020-11-18 01:05:08,1328866797681061888,"“Second Georgia County Finds Thousands More Votes, Majority Are For Trump” https://t.co/9OxCU2faBF"
2020-11-18 02:06:02,1328882122652835845,"Just found thousands of more ballots, and the recount is relatively meaningless without being given access to the s… https://t.co/yhXV18Y1Qw"
2020-11-18 02:11:08,1328883405837258753,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!
2020-11-18 02:18:42,1328885313729687553,"Flip Michigan back to TRUMP. Detroit, not surprisingly, has tremendous problems! https://t.co/RHhuoSMICg"
2020-11-18 02:18:42,1328885313729687553,"Flip Michigan back to TRUMP. Detroit, not surprisingly, has tremendous problems!"
2020-11-18 02:22:04,1328886157246156801,"More votes than people, and that is the least of it!!! https://t.co/mSO4Ufwn2g"
2020-11-18 02:22:04,1328886157246156801,"More votes than people, and that is the least of it!!!"
2020-11-18 02:24:59,1328886891765182466,"Well, it’s really quite simple. You just can’t have more votes than people! https://t.co/kVtop3WsLp"
2020-11-18 02:24:59,1328886891765182466,"Well, it’s really quite simple. You just can’t have more votes than people!"
2020-11-18 03:20:02,1328900747497525248,Wow! Governor Kemp will hopefully see the light before it is too late. Must finally take charge! Two GREAT Senators… https://t.co/iewYLwguij
2020-11-18 13:15:48,1329050677541281795,Trump votes.
2020-11-18 13:15:48,1329050677541281795,Trump votes. https://t.co/JYEMPg1MJc
2020-11-18 13:31:43,1329054683441278977,...AND I WON THE ELECTION. VOTER FRAUD ALL OVER THE COUNTRY! https://t.co/9coP3R44UQ
2020-11-18 13:31:43,1329054683441278977,...AND I WON THE ELECTION. VOTER FRAUD ALL OVER THE COUNTRY!
2020-11-18 13:55:05,1329060562442067969,"Wrong! At first they voted against because there were far more VOTES than PEOPLE (Sad!). Then they were threatened,… https://t.co/mLKOdYG2pM"
2020-11-18 14:11:52,1329064787142172673,"This was a rigged election. No Republican Poll Watchers allowed, voting machine “glitches” all over the place (mean… https://t.co/T7GxMyz7lf"
2020-11-18 14:16:28,1329065945160175616,They didn’t even allow Republican Observers into the building to watch. A terrible insult to our Constitution! https://t.co/Q8RgaTs6ev
2020-11-18 14:16:28,1329065945160175616,They didn’t even allow Republican Observers into the building to watch. A terrible insult to our Constitution!
2020-11-18 14:31:51,1329069814195871744,The Georgia recount is a joke and is being done UNDER PROTEST. Even though thousands of fraudulent votes have been… https://t.co/pWIpmh6wO6
2020-11-18 14:54:23,1329075487553974275,THEY WOULD’NT LET REPUBLICAN POLL WATCHERS INTO THE COUNTING ROOMS. UNCONSTITUTIONAL!!!
2020-11-18 15:38:20,1329086548093014022,"“The numbers have not improved, it is still 71% out of balance”, stated Wayne County, Michigan,  Canvassers. “There… https://t.co/SPGTfnOVGV"
2020-11-18 15:41:09,1329087255168708608,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!"
2020-11-18 16:04:29,1329093126238203905,"The Great State of Michigan, with votes being far greater than the number of people who voted, cannot certify the e… https://t.co/FjzEQZI7bw"
2020-11-18 16:18:26,1329096639651471361,GEORGIA! https://t.co/xhsIPAmp6S
2020-11-18 16:18:26,1329096639651471361,GEORGIA! https://t.co/xhsIPAmp6S https://t.co/vA8kNEt7oF
2020-11-18 16:23:38,1329097946776940559,"FLOYD COUNTY, GEORGIA! 
https://t.co/mIZ5rmdkvw"
2020-11-18 17:43:52,1329118136189194240,https://t.co/WqwBtqRH1I
2020-11-18 19:54:03,1329150897641951233,"Thank you @DarrellIssa, so nice! 
https://t.co/FlUfzV7pSQ"
2020-11-19 01:22:17,1329233502139715586,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they le… https://t.co/oINqJS2olQ"
2020-11-19 05:27:04,1329295102834057217,“Statistical sampling to prove widespread voter fraud...multiple accounts of fraud and voting irregularities may ov… https://t.co/RR9cJTIVBd
2020-11-19 05:41:14,1329298668403499009,"""Dominion-izing the Vote"" https://t.co/ZOFsgDXsuH"
2020-11-19 12:17:07,1329398296184557570,Looking good! https://t.co/4EOWyhWzJ3
2020-11-19 12:17:07,1329398296184557570,Looking good!
2020-11-19 12:19:53,1329398991554015232,"It was my great honor to help, a tremendous achievement! https://t.co/GPduhlZ3FS"
2020-11-19 12:19:53,1329398991554015232,"It was my great honor to help, a tremendous achievement!"
2020-11-19 12:30:21,1329401626763943936,"...And with these numbers, by far the highest for a sitting President, there was no way the Dems could have won, ex… https://t.co/iCv2DSsTFl"
2020-11-19 12:31:53,1329402012967063557,Great job on @foxandfriends today Giancarlo!
2020-11-19 12:31:53,1329402012967063557,Great job on @foxandfriends today Giancarlo! https://t.co/0IpVcL1gF1
2020-11-19 12:33:02,1329402303535833088,VACCINES ARE COMING FAST!!!
2020-11-19 12:42:54,1329404785083232256,"THE COVID DRUGS NOW AVAILABLE TO MAKE PROPLE BETTER ARE AMAZING, BUT SELDOM TALKED ABOUT BY THE MEDIA! Mortality rate is 85% down!"
2020-11-19 12:46:28,1329405682706247683,"Voter Fraud in Detroit is rampant, and has been for many years!"
2020-11-19 12:59:05,1329408856733184008,Important News Conference today by lawyers on a very clear and viable path to victory. Pieces are very nicely falli… https://t.co/wXWZdjUSHz
2020-11-19 13:46:18,1329420741553643522,Thousands of uncounted votes discovered in Georgia counties. When the much more important signature match takes pla… https://t.co/QPqQc6jvEM
2020-11-19 13:59:47,1329424134166687744,"Almost ZERO ballots rejected in Georgia this election. In years past, close to 4%. Not possible. Must have signatur… https://t.co/tfNWiCT4Fy"
2020-11-19 16:22:17,1329459995893764102,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many t… https://t.co/gArHYUQl6Y"
2020-11-19 16:36:58,1329463691205627910,"THE COVID DRUGS NOW AVAILABLE TO MAKE PEOPLE BETTER ARE AMAZING, BUT SELDOM TALKED ABOUT BY THE MEDIA! Mortality rate is 85% down!"
2020-11-19 17:34:26,1329478149609041927,"Lawyers now on @newsmax, @OANN &amp; maybe @FoxNews. An open and shut case of voter fraud. Massive numbers!"
2020-11-19 20:26:24,1329521429575049231,Nolte: Top Pollster Finds 47% Say ‘Likely‘ Democrats Stole Election https://t.co/d8YFhFzA5w via @BreitbartNews Rigged Election!
2020-11-19 20:27:46,1329521771041726465,We withdrew because we won!
2020-11-19 20:27:46,1329521771041726465,We withdrew because we won! https://t.co/aMoNQXEj4z
2020-11-19 21:21:28,1329535287735816194,https://t.co/lJa6syVoqN
2020-11-19 23:31:53,1329568106621128706,So true. Thanks Jody!
2020-11-19 23:31:53,1329568106621128706,So true. Thanks Jody! https://t.co/YnOpHpLkf6
2020-11-20 01:49:29,1329602736053252107,"Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM!… https://t.co/ceAzMnNB56"
2020-11-20 12:12:49,1329759601747693568,Great book!
2020-11-20 12:12:49,1329759601747693568,Great book! https://t.co/Aq4Qus3u4r
2020-11-20 12:14:28,1329760015314464770,A Rigged Election!
2020-11-20 12:14:28,1329760015314464770,A Rigged Election! https://t.co/dAviFrkEP4
2020-11-20 12:18:52,1329761125404205057,Will use these charts in court case. The Election was a HOAX. Thank you Justin!
2020-11-20 12:18:52,1329761125404205057,Will use these charts in court case. The Election was a HOAX. Thank you Justin! https://t.co/9Ue7ysDIVb
2020-11-20 12:21:00,1329761663323672576,@justin_hart There will be no lockdowns other than those done by certain Democrat governors!
2020-11-20 12:52:49,1329769666546372613,"RINO Mitt Romney should read this. I’m sure, however, that he feels he got slaughtering by Obama “fair and square”."
2020-11-20 12:52:49,1329769666546372613,"RINO Mitt Romney should read this. I’m sure, however, that he feels he got slaughtering by Obama “fair and square”. https://t.co/GGZKfSAp8z"
